YE004_4G,YE004M3,4/26/2017,11,2.344444444,7,17.12,25.35,0.75,0.95,0.37150991
YE004_4G,YE004M3,4/26/2017,12,1.623611111,5,11.53,25.04,2.32,3.4,0.186492682
YE004_4G,YE004M3,4/26/2017,13,2.479166667,7,14.71,23.34,0.76,0.66,0.401864171
YE004_4G,YE004M3,4/26/2017,14,1.470833333,6,15.69,18.1,0.9,0.71,0.206613302
YE004_4G,YE004M3,4/26/2017,15,2.094444444,8,22.1,31.37,0.99,1.16,0.355064273
YE004_4G,YE004M3,4/26/2017,16,1.883333333,6,20.6,36.21,1.38,1.56,0.318500876
YE004_4G,YE004M3,4/26/2017,17,1.390277778,6,11.47,24.93,0.77,1.14,0.106736541
YE004_4G,YE004M3,4/26/2017,18,1.6625,6,5.02,15.54,0.98,0.45,0.139451146
YE004_4G,YE004M3,4/26/2017,19,1.998611111,6,3.56,8.3,0.66,0.61,0.122497559
YE004_4G,YE004M3,4/26/2017,20,3.0875,10,15.29,22.83,1.43,1.13,0.53041935
YE004_4G,YE004M3,4/26/2017,21,4.216666667,9,9.5,24.59,1.85,4.16,0.639936328
YE004_4G,YE004M3,4/26/2017,22,2.572222222,6,19.36,30.51,1.01,2.15,0.716233373
YE004_4G,YE004M3,4/26/2017,23,2.023611111,5,13.08,30.19,0.56,3.69,0.358844757
YE005_4G,YE005H1,4/26/2017,0,4.601388889,11,23.29,62.79,1.08,0.97,0.383131981
YE005_4G,YE005H1,4/26/2017,1,4.390277778,9,9.06,73.07,2.03,2.69,0.457700968
YE005_4G,YE005H1,4/26/2017,2,3.020833333,7,6.19,72.21,3.86,3.51,0.47636342
YE005_4G,YE005H1,4/26/2017,3,2.981944444,7,10.45,73.37,2.47,2.61,0.448490739
YE005_4G,YE005H1,4/26/2017,4,2.944444444,7,3.76,38.15,2.42,2.85,0.284725428
YE005_4G,YE005H1,4/26/2017,5,3.145833333,7,14.61,39.32,2.41,3.81,0.440249443
YE005_4G,YE005H1,4/26/2017,6,2.965277778,6,16.2,38.68,0.53,0,0.240430593
YE005_4G,YE005H1,4/26/2017,7,2.376388889,6,32.66,70.93,0.84,1.37,0.091006398
YE005_4G,YE005H1,4/26/2017,8,3.1,9,16.01,28.03,0.88,1.15,0.090743303
YE005_4G,YE005H1,4/26/2017,9,4.147222222,9,14.7,35.94,0.93,1.3,0.085958838
YE005_4G,YE005H1,4/26/2017,10,6.131944444,14,15.39,41.15,0.88,1.33,0.292871237
YE005_4G,YE005H1,4/26/2017,11,9.420833333,17,16.61,33.23,0.78,0.89,0.585458159
YE005_4G,YE005H1,4/26/2017,12,9.394444444,16,9.08,49.73,1.1,1.58,0.464139462
YE005_4G,YE005H1,4/26/2017,13,10.4,19,7.1,47.19,1.92,1.58,0.459050179
YE005_4G,YE005H1,4/26/2017,14,11.2875,19,20.07,60.53,1.38,2.7,1.454951167
YE005_4G,YE005H1,4/26/2017,15,8.229166667,17,13.19,39.28,0.99,1.65,0.523525476
YE005_4G,YE005H1,4/26/2017,16,10.02222222,18,11.32,39.37,0.91,1.21,0.650220037
